61031,51121
20859,45661
59437,16787
19591,53897
2924,36058
6931,31609
39951,47549
26102,49043
40604,34530
44490,31847
48451,54500
2296,42883
48022,4970
22986,28338
43389,53326
35174,5831
28856,51689
34970,26550
16655,17349
3941,7980
36534,56611
8366,53452
41059,56361
49716,23907
43557,53486
46238,2055
23392,32457
33399,19915
41138,12972
22348,34589
22618,11047
30308,51704
16637,34797
38505,5174
37830,39238
48617,7343
31142,53885
46509,6517
45320,26287
17904,24143
54836,15439
7404,10742
48672,50118
42031,18951
40263,59336
17449,16280
30809,15245
41623,4165
4456,21095
36904,50953
35768,18191
4937,51216
32041,368
7563,53786
12747,26748
34516,37184
31103,13674
30449,19997
24536,36840
43163,3593
38023,23362
2666,37763
50781,53313
39880,36414
21824,48321
62692,51804
13378,53792
59893,42153
35717,3493
4500,33187
18035,7321
218,58451
31212,31618
28738,51155
37847,36689
10005,54420
63138,26063
39697,32104
57818,50590
22042,3358
13589,50436
46936,7225
52759,25791
36080,39477
31345,12060
26247,35231
35401,38480
15253,55287
2203,1365
2747,20477
33236,13330
39269,15271
58413,52164
26744,36124
9669,35953
18861,39882
27044,56158
41649,40941
11434,26867
50054,25213
59426,34869
32417,44380
31211,39145
5960,45414
37713,24182
54639,48220
23590,16271
59170,61138
61212,45248
816,17087
13744,14802
46997,45131
17625,34505
21849,64658
59289,24980
41859,55564
52369,29294
43838,58434
31368,64750
23180,411
32173,10099
61914,54483
57700,31337
17552,41851
64538,42795
28242,44807
8929,6829
58922,19547
19343,10783
1462,58752
37491,65383
845,30953
49990,35728
61229,34014
13274,54148
24914,47805
4418,31589
27729,29301
59899,57460
13441,9941
4683,47078
24069,29938
25553,7349
50819,26278
6889,58250
10229,60645
45055,21776
20094,42620
30476,18253
14707,48651
27498,9810
40375,49076
61297,58051
64179,40993
60591,13561
23615,25359
37903,45648
47529,20377
7245,1049
9475,39394
15825,7455
28641,44455
28905,23591
2433,13107
35057,58765
752,19002
44988,34197
26341,19517
49129,2516
50998,50729
61350,40418
60596,23846
53479,32138
42469,25786
62243,34833
50173,55494
18344,29355
9902,27642
41529,20704
23442,14113
39657,38102
53377,41050
41429,64952
40503,39395
4232,21906
31695,59017
43444,40350
56914,7941
44337,52218
62322,59387
53431,37154
14872,50831
19665,9832
5179,35220
11120,10581
63754,6150
11604,9775
50026,34329
64718,31562
18949,12118
60399,52979
43003,14325
46574,3890
7257,55284
44664,59097
15090,1275
58368,12250
7275,58529
47125,6960
4019,18355
50653,7503
53950,4943
56826,28149
20893,2730
23683,36804
6109,55816
48925,2334
30619,41336
52492,12805
12214,46085
18455,51841
48383,63671
18105,57593
35867,3644
50263,38007
55854,157
46020,10596
50610,15021
16396,20408
36607,6204
27076,23539
11810,16318
7052,39781
19772,18441
12114,49129
21002,42342
25307,36291
50708,63905
40401,11029
64103,55019
19788,22261
8965,32151
61606,16482
32538,15987
37403,62672
51598,28519
38815,37136
19157,38338
43755,41780
13802,13909
10188,53178
61078,51305
45862,3137
52400,56680
32468,32002
34781,46265
4900,53679
18215,53302
9478,23489
23298,25025
59256,31899
31906,62003
25107,40966
64815,14464
17396,12528
63906,12862
14117,24864
35261,55584
3122,30363
157,17403
10544,9571
12336,65273
33920,31268
59381,49956
33343,11267
36453,19182
9023,16559
38407,15629
36219,578
6776,9489
7476,18631
35071,2372
19853,24219
17298,20087
57427,45739
8666,8947
61176,56551
6088,1387
65503,55300
41502,10101
31361,25078
49989,56037
44646,27902
53929,20532
63657,36308
5194,27976
17348,3534
4598,19592
1971,50909
23104,30798
35126,40655
16040,60961
31419,38752
30574,233
43111,16423
2704,39526
36381,41678
6924,20894
16099,32555
3643,19836
10721,15239
46886,30603
56043,7631
37540,64848
42063,36913
46999,27979
53314,4531
56042,62984
45538,21999
51622,31938
21009,13136
12625,49652
35046,35773
43951,45465
29696,44392
62000,30301
60661,36129
39291,33666
8619,62277
3420,20587
41047,32582
15118,4440
21043,56126
46739,40492
47846,15712
19148,59314
10114,29058
37175,36695
51463,35037
49184,35698
649,40919
6397,10984
27376,26352
54817,2576
21079,37434
5921,5906
7496,19884
44455,23438
6613,44765
38025,60575
17030,8609
30498,8380
30033,42142
58355,11395
26356,54483
23060,31853
2384,10348
51731,53860
6808,24634
8838,47740
40037,6113
30010,61777
1333,9467
29554,40993
37020,12535
49941,20137
64135,9716
22863,61137
63718,31596
57429,9641
18835,7141
20246,57622
18423,40917
17041,42728
58708,38998
4590,63615
30303,50255
48172,50154
43532,17752
63573,31934
27777,497
5568,18135
14652,53332
55255,15430
56317,55145
12413,37819
39909,47882
49682,35781
47479,56892
23672,21102
22928,63936
65232,20181
21639,56610
61266,5008
23965,58305
27811,30678
35143,57751
45437,4933
27917,23565
57561,55227
65227,36028
28042,55404
1637,14119
61339,9526
57001,57710
64718,21898
22665,21246
37257,6173
33629,1947
17441,2971
36305,58505
39171,50383
13878,34188
63833,28474
33676,2326
39279,16107
42652,19576
12577,12839
5588,23561
54982,23982
12786,43698
28699,27660
23975,30571
25018,6462
10994,25154
36091,60888
6801,42609
4870,37974
60865,40769
15410,26582
6767,26792
64166,33868
38710,62182
46865,52811
16595,6243
3323,31882
28482,27753
8423,30205
18963,16231
63501,15042
51380,7244
52267,64720
20661,33478
4272,14098
46686,35220
7631,13890
41592,32115
32844,36735
50170,32321
30087,30766
56968,26476
3744,57133
63587,5060
23843,62664
64413,23861
47906,9482
50169,41113
59302,11028
51606,2312
31012,34825
47796,26395
3911,12692
23112,23809
14834,26993
6936,24960
36809,47623
36419,50046
27150,58881
26413,61393
8187,7954
20904,35959
57981,21855
3040,48807
60423,21531
17774,10742
51428,30038
15668,23846
9050,43003
18367,27328
32558,49915
19622,39227
30781,16802
61091,46645
46581,45807
36697,55296
28415,12396
55175,13920
52339,40766
57660,60709
37020,38020
27735,2791
14455,41247
2530,47164
59866,3299
40522,64617
44322,51230
63085,62972
10565,61601
8398,16884
15399,47815
37042,49537
64657,29506
30511,10792
29224,57103
21315,35405
16468,52032
5488,58695
10661,1732
20954,963
52118,26944
23945,27890
28613,21215
50993,48783
44762,2499
65332,15060
12696,4814
25749,26631
61441,18304
8703,60119
47835,17791
58832,59595
2422,40376
60616,27795
23073,27676
41135,40840
277,27419
6686,29613
55276,29247
43804,15261
11958,30806
64773,39875
8189,59849
57611,1554
54953,30832
41393,6675
14409,59376
30506,28545
26016,59408
57221,19322
27499,36231
10099,13854
26899,25063
12026,58179
52201,14474
61983,35634
27080,6115
35471,41923
59723,44938
45160,48294
19738,25216
6030,10252
50668,36533
23097,50830
8370,1610
43011,5110
2567,1888
52092,52857
64801,17569
37496,32495
30966,54191
39291,32538
123,63930
56304,16716
19289,54766
34009,37974
39222,24840
35992,21824
15227,62134
23324,34265
21306,20354
35232,6681
62763,16226
49787,39889
46662,18403
49352,51709
59714,3950
22005,32804
53624,23586
20574,59887
34309,8458
23547,29202
10165,12356
2127,47521
65282,32159
5804,39833
10583,48506
59139,50011
26426,17130
33897,28389
16801,52883
65148,13246
54764,57387
62332,51817
55477,30387
26668,38487
21938,5899
31862,1168
4234,56627
60838,63114
13831,8942
13246,44563
39816,11361
2264,24834
6785,50993
15451,26054
11944,40637
10506,30985
28941,480
14163,43519
12787,34023
29405,22378
619,11074
20303,45428
35301,56275
23159,36564
59306,29469
27636,13450
22515,49736
59421,50535
46539,52620
49542,38038
9314,44696
53124,21558
8091,20824
33716,45280
59659,12986
56103,17570
28193,25390
20466,55063
49636,47215
45627,47433
53093,22757
33244,56120
27101,42671
32383,30984
49337,14201
45448,44990
41872,60738
29907,38618
1010,15752
29585,5077
33084,41045
13599,45425
29728,6067
59082,4267
56116,44073
9652,46828
594,19174
19349,687
19338,12207
55336,44137
53048,17874
57712,6728
41343,48465
30849,4090
30529,4860
12271,46027
26135,25454
13714,56158
28834,1695
17269,38881
5029,33613
54521,33282
54246,11860
20671,60949
27015,28096
65090,58380
32663,45427
49799,13744
22347,22866
50814,26543
1405,58315
33795,63000
44430,61300
13089,21872
59472,26162
8262,34405
4903,4129
44198,54821
55294,4438
43950,10444
58351,48476
43034,36391
19451,52088
22932,65289
61536,59056
23350,41031
46053,9826
58192,61006
22583,21378
52734,20796
49960,60316
51556,27979
10143,24598
60369,43201
42767,28978
6275,16372
21619,59512
43385,53684
12206,13604
25044,28319
8684,2651
28997,43861
30538,29387
54870,33065
48158,21658
30899,15589
6355,22554
5919,24657
1385,21575
10410,39884
49271,58853
50118,56748
17548,21780
53494,5704
41274,20554
4361,6833
59097,38245
51342,41231
59518,52120
39373,30059
41905,31282
14200,14262
8031,4079
11642,12784
25476,46881
55689,63313
21020,1592
24688,33840
28741,57417
4365,56639
29993,29802
41761,22397
23712,20944
58875,3683
39432,48480
65028,2454
17006,40353
17320,14219
17103,8656
40056,40872
29834,9002
8594,11596
17268,5042
49905,55695
65308,61753
54896,4725
49147,47641
33310,41610
35560,59750
8674,49868
19359,12454
30227,8073
57839,38151
19663,14166
56365,50518
8985,33569
44883,11652
31991,22821
43547,28930
23136,64382
17795,15400
54386,2623
2533,41648
42801,42818
43538,7491
3716,22951
12372,29202
11314,34598
11778,13251
12088,5765
47856,54683
38370,6784
58304,38402
1334,46888
11202,62997
47933,34798
33537,52932
21640,61567
38932,52243
64978,61826
49698,11908
57635,33430
44603,47721
58688,46562
18251,33215
3419,64535
47024,13063
46192,20809
60684,8909
2824,43310
59373,42679
31399,64529
8889,46296
63996,35110
37584,30404
48240,411
27934,56454
4899,26447
29840,53606
49438,29082
27383,30910
55627,16147
30018,12743
56608,49551
50880,57034
46892,21883
52526,13812
5998,37081
53030,4580
49031,11328
24333,62640
4504,18337
51806,35217
7921,12506
38487,59737
59134,29102
9300,63160
7043,40464
15327,36626
42974,53232
64682,56374
52724,4477
46563,30052
3868,10563
17961,47594
18847,43648
64372,6641
38457,29912
9459,3021
62656,31042
24520,56710
59992,18987
44285,41334
56584,25571
51019,46675
55512,44465
62401,37760
27229,32554
44564,46569
29798,24577
5453,5186
1160,13175
34601,37634
49222,9496
47054,58571
54995,10493
10589,59629
4533,35254
53482,48063
3122,14808
18415,41837
21371,21987
20976,62104
50917,26572
13627,9436
32355,30423
32842,44075
41503,54505
57572,46950
7482,7212
23304,5134
16860,59281
53717,13520
57374,30610
5812,17109
43705,12003
11789,4701
5132,3763
11711,9653
20764,9140
50134,55564
63587,36602
61646,23031
44939,26394
50442,4633
59944,2955
55420,56139
8443,14299
18367,1726
30517,57528
23684,62412
42901,32688
40282,27424
15487,43048
52289,60984
15601,16794
21514,38734
27098,26082
30876,18499
13760,61806
43949,16256
23476,41042
37562,15359
40684,58757
8101,23420
30877,34374
52016,50025
43148,25357
32481,39523
54141,22742
24825,52043
7917,53446
10753,9313
25879,39792
15233,39968
17237,2248
11133,15011
61127,10713
2853,53913
44745,52217
56816,13627
4344,44770
19581,15497
23004,44707
60429,23019
9875,11627
16520,55700
25253,43826
8679,466
6887,57586
16746,57439
29807,22057
58204,3085
31378,18625
21769,4907
38313,13931
35684,35694
18657,40170
26325,51061
42715,38335
52320,19018
34504,58877
27568,39352
10251,13012
13948,25528
45018,60770
64724,40119
58010,12392
15913,1303
52622,10604
35393,13986
37353,8583
19618,436
8606,60670
53830,37625
6903,49762
52659,15281
17436,63171
26753,59102
61658,40793
7936,31094
61090,1339
41055,39912
1212,62481
48221,43856
36076,3697
41318,47645
38801,31566
43885,27696
8565,22850
23834,28882
56704,52173
14056,51620
65291,6904
21660,11289
53047,43393
39313,29981
28109,63118
36119,32144
53334,41719
56958,16272
4880,24222
21128,2513
37635,49135
62706,51544
38211,36090
16986,20855
49764,21538
26174,14876
62788,15821
6109,57168
21093,21479
44943,32145
14258,51091
16750,63287
47010,21122
24572,46530
27007,62524
63881,56303
49756,27016
2672,61054
41584,64963
38649,53577
22608,6646
56567,35914
52839,9437
48409,29029
58381,41216
8185,6913
25426,35739
57520,25602
58547,10607
17965,49121
61741,13515
29477,47723
30488,1165
2084,5362
38785,27801
11619,64077
12403,20697
55244,20364
9469,44264
22996,22335
65473,21171
9784,53414
37786,17119
13891,32216
64657,46868
7132,25005
54356,47217
62499,19252
51071,59375
35850,15657
5360,54898
28065,51020
17646,4542
14631,50874
47027,18930
15161,49338
40808,46109
9203,18424
58426,58399
21777,20415
16728,12219
44493,47623
39506,35881
10683,54182
38420,24748
870,59760
28047,64172
18709,60156
3541,50924
59257,59549
10987,4648
18808,25104
11350,57160
26595,45077
3254,52852
9438,34043
18400,16069
13755,28192
37788,63556
17758,50006
54011,4570
3888,59860
28587,1167
10913,44577
5346,28425
31566,28376
36776,417
8087,31297
50730,44009
19127,19606
63215,48105
31887,52386
6969,56717
34021,60853
30937,34097
57370,0
29541,35648
15204,10049
41394,2161
61086,1231
29188,46073
26535,19813
21602,54982
64483,41435
65348,19907
35173,16918
5259,14181
33417,53889
16933,12031
33112,56827
48813,4813
15262,53479
28518,34616
56873,65530
58615,33991
7999,15535
10867,27780
26892,45685
47173,36943
43656,46194
60351,47027
27445,15630
61358,55932
11157,17579
41370,28490
28038,62832
62406,34684
6640,44780
23075,962
43970,18667
7043,29377
19616,49562
57409,55494
28052,32402
58571,46113
52551,8579
35898,31926
26025,60717
46912,14659
37082,23507
23484,16879
8971,13992
63587,43089
2757,63871
18014,53777
3864,3528
32633,36398
20576,26362
2622,37109
60243,28573
13393,4490
12710,6459
57457,17597
43860,29222
43722,58373
48835,45770
50794,42986
52994,61276
60956,31286
34181,31042
61214,5375
28009,8575
44196,21817
47990,12333
48803,13373
56820,24797
30452,28478
34401,61090
33839,1679
24687,44238
18244,43156
20178,18317
14476,27107
38306,59339
53651,22511
39032,26913
58133,9741
46186,14842
25986,40269
33334,36381
51014,28756
60000,13825
22930,54127
59525,16120
12894,26754
11107,23957
1559,49323
41947,1006
1338,22569
23773,3557
43224,14484
61188,16454
18341,49226
55804,59872
18425,63592
59765,5844
64522,57524
12626,57304
31977,39081
31407,7602
56482,27197
57771,48334
25575,62350
36572,6352
43528,62311
8230,45160
46653,12523
25361,55984
59309,23538
5871,2255
30087,5247
37293,50134
15338,13507
44940,48546
54032,13175
11150,13741
45418,29171
30194,5235
43976,25008
34548,61259
54606,11448
24922,47301
37691,18778
39683,55304
56709,5536
53246,41520
42562,37192
8394,63504
50086,31865
64654,52031
31292,47886
39638,2163
54136,23890
12697,16267
53989,23161
56839,29302
33696,19216
6602,55911
30090,62531
18788,48407
54968,37814
1270,17683
59173,2273
40373,13761
8942,4587
34773,22509
21791,57649
3173,28956
51243,44663
55981,43095
52788,52100
46364,31256
28773,30532
670,27900
6424,12553
55029,25218
3837,33710
64752,20495
32251,27315
56644,30179
21250,45522
37195,60312
20288,21720
38482,42240
56810,39279
49119,4935
29250,51221
1461,57026
58138,51871
24485,56333
22535,16331
23804,32402
34571,44158
5745,1382
19102,61629
60224,50129
25079,64029
56806,54613
10644,61911
56205,51036
42186,65439
17521,435
22609,61338
32899,8963
19659,65499
46551,40978
21012,48029
55056,47693
22399,5679
53634,60044
62438,41795
53230,24700
61559,28673
13787,26353
13456,51730
15334,33055
44868,65443
62469,1878
17743,15543
3348,40588
54868,31937
43155,23694
58750,32730
30387,34975
47392,58797
49711,27590
45173,9586
38255,49981
2606,61187
34019,44992
33377,24476
39355,848
50862,55500
4117,39983
60384,27785
3875,5997
13582,13464
36250,55017
54291,29079
64451,11778
63792,3486
31692,20709
64641,13559
28341,44615
42360,8155
48086,16527
28227,5349
23914,8671
40675,12136
5707,38322
50920,2369
61204,47973
17168,16523
25427,58760
25013,57736
10740,6241
20490,31488
33202,10260
20859,53607
4858,1424
29390,46367
47064,55858
11314,60279
24289,42301
14378,23974
46293,13497
783,30038
44200,31958
16771,14198
18844,60237
24070,24046
57213,37934
24688,32756
8221,37817
34519,15705
2842,51856
43071,36475
19934,2664
20216,10315
61078,24717
45969,28572
37552,54241
64129,9142
20214,7825
35752,30920
22675,39364
28097,8426
9557,5435
42251,26146
51628,33506
27979,35547
10568,25358
44244,22445
20210,2406
19070,61198
52191,20665
19737,10165
22735,28712
54717,37712
59678,50805
44454,4077
30325,32211
11383,5693
31830,38570
53549,43175
2152,64946
41099,8541
21483,38128
47159,48754
13752,23306
32741,50243
2759,42008
32790,5456
4471,3814
32767,18439
29761,46136
41042,43808
43798,22985
63580,52827
18711,31989
12012,7270
18445,44084
32494,57030
4364,4313
27742,42176
41146,27780
19027,4751
13847,15108
40060,37076
13235,58714
2797,5285
13426,36774
3972,25554
24725,6595
2253,7101
29381,45132
55273,36577
43080,21084
21766,45099
43980,48088
63744,45168
36860,49342
9666,44439
14982,11618
9798,15407
50447,6509
60659,41284
58115,42004
63129,26748
36586,45654
39159,48852
2606,1812
58240,28685
12320,10889
55694,46988
36539,41088
11300,32442
60843,64805
22385,55490
33095,30082
26744,40109
60937,41208
11877,44097
13256,8644
13911,21900
16047,36821
9430,60348
60617,456
65038,54271
39952,18023
21165,59612
24971,6341
62019,3540
18388,57524
32495,19311
33994,44859
13248,40116
19641,9177
27170,48660
44339,58074
13961,20217
27126,2875
30742,6574
28050,13829
55646,43928
50581,42353
39092,32008
38477,24765
8155,331
58656,1134
33077,3275
44739,27509
52174,49035
1662,7761
8610,40150
43802,19431
58384,44054
61192,40106
61912,60990
17697,10354
63367,30190
32036,35236
57170,31446
49605,54857
6513,8284
40988,59573
14437,53220
42741,59092
24383,8016
12827,23399
40770,35946
10892,44369
11371,28332
38974,19208
63532,52129
2566,17401
8112,16639
30128,32972
20961,8329
42888,24403
47385,21369
54277,314
11109,12215
27291,3189
50684,11796
56334,47504
24461,914
54654,28635
24983,19272
33492,22055
42914,45281
37576,46504
37016,24439
34490,6895
25325,36338
15073,30929
59712,1560
20741,47072
53616,35420
60094,61501
23927,18864
3442,63941
24176,1220
64202,64504
46501,53544
19046,23206
18094,13496
9036,47022
63048,37477
17693,13615
3477,29251
37804,24430
38029,1254
22418,43458
4369,24101
2205,33435
61549,40062
43316,62111
61004,11337
12500,15643
26259,41696
4916,53964
43749,34126
61454,19834
55205,25855
36602,9584
1183,20156
20166,9197
39715,61191
37257,48199
10223,27077
9293,59896
21610,11962
37589,36175
23366,961
21582,18198
40026,58528
37007,16252
34688,9990
5868,27564
56778,53690
53068,41218
42306,38075
39701,44520
48699,34979
18936,64393
11074,64711
13612,13071
10596,42070
12554,47617
60255,33031
55838,2213
49064,11377
48247,13890
30352,39642
16805,30973
56513,3858
13325,64040
31156,44476
37266,55136
61180,13699
26083,50101
57838,24615
19351,55759
41450,12707
33752,44588
3834,24990
47285,24555
41937,10360
27747,24562
2247,43150
25955,26719
28655,55531
49493,43270
64406,9576
56903,63443
22092,63626
1426,16648
11588,19468
16393,64892
26073,10905
60987,33558
7964,39144
12104,9777
27046,51008
3962,38819
25934,150
17235,347
32069,28808
57951,2039
11212,2195
27504,1141
58455,62755
3842,58496
62479,4262
22159,14803
18635,41197
22603,15883
12655,41361
17919,272
37748,60698
37213,60044
58870,10081
15298,32634
23273,56761
34877,52436
47346,35508
20734,27352
51206,63764
46831,44736
26877,47517
47101,4279
50172,9727
22530,30
31555,45674
56304,17897
56762,9050
64483,53321
5249,51
52763,41132
40526,36485
42439,50764
45843,40294
40848,13127
30139,57295
49531,39296
57561,13867
49749,13267
54222,47630
63136,28405
52599,41406
38775,43118
6688,58429
9062,60683
59488,37291
21031,22367
17870,44249
14543,45053
19844,55598
26312,35222
14420,20502
32556,22331
36069,53785
59325,40582
33553,4805
47165,18939
27300,55841
5390,57663
15739,33823
51394,42513
18708,26585
30987,31400
53133,39958
39667,20963
65036,12190
48660,19777
58427,41204
48451,4716
12893,45169
27451,19687
30590,16314
15719,12620
29899,39499
409,48144
36806,55683
50738,52854
17825,8079
25228,11517
35771,10795
56284,47991
40331,51620
49841,64594
51062,1952
10307,49794
47701,55913
6340,64376
36651,3076
11344,23091
62272,61292
29416,42825
10884,29849
19520,52799
30326,45614
24379,41611
10543,32930
29217,22100
22191,17130
5047,41290
3279,12684
50366,33685
16229,25496
44008,5896
23277,24603
65087,33465
17756,6934
20498,9724
19860,24263
53053,21045
6440,44593
59065,51459
28180,44987
31724,34840
20835,22837
26429,61460
48111,18783
48997,48169
13073,3292
42715,35755
32434,46020
63496,21884
55501,46542
29166,15941
37966,48534
6472,19
20836,54324
47836,43533
9460,38735
28211,28522
167,34899
8211,58620
52182,35076
12711,6831
14864,29480
35526,23592
8574,49543
3575,14552
51554,62094
27382,46066
4654,23533
34556,17553
61141,32571
30245,15788
45852,38307
7482,14932
1761,24507
48330,32091
58048,65324
24409,13599
62201,29729
49031,6658
17339,39259
10171,57089
62295,23105
49154,64846
59977,25659
35666,5174
50692,61945
34701,37511
26819,6996
55812,32703
14573,29854
50323,17308
46451,63467
52482,41793
33032,60637
45786,58319
33991,47385
52528,29298
28619,8818
49579,24944
24935,27732
56269,58673
51444,35898
25669,61167
19624,13518
46618,37825
40494,62810
34351,39511
19793,14910
28328,36953
8546,56085
61251,37749
14120,3415
44722,9996
37696,41853
20285,51245
39383,6393
27254,14707
43169,28516
19134,39094
9466,42356
23996,55600
24741,51059
30805,49350
3552,64136
17726,41007
20580,30457
12517,57252
27943,54525
58550,28240
51490,64319
55206,55921
18615,64800
18700,19801
13655,53183
38783,8041
8392,14323
8067,48578
11892,20414
48303,14046
35602,27247
6690,26523
29222,42826
50851,59370
5878,37957
41182,58992
34831,39870
47256,15128
39721,2868
40003,33899
42026,45919
37884,48637
57775,55726
40963,780
36865,21122
6355,17645
9949,15025
7045,17681
50568,43083
33423,57536
41648,12619
38778,49064
43056,11052
19020,46742
38494,18866
19424,64838
26971,49908
402,7828
54099,65057
31164,51886
6229,54656
17370,4007
63025,2288
369,29168
16435,25442
27672,45626
37315,12479
60476,1166
36936,12947
43898,36328
10806,7071
1683,38772
60950,9671
27323,51653
39769,30354
64380,25155
10503,41376
50923,60631
29368,39475
756,48308
63823,6965
24454,36507
48031,22110
43310,47714
42111,53300
14398,17554
4522,44004
12128,62425
18005,20404
58368,20956
37683,47207
23281,12119
813,46518
47906,17187
28071,13946
24921,10028
39031,32585
43365,27823
53443,14781
44629,64405
14142,10780
35759,61057
29336,3000
14180,45514
21130,55005
46594,63991
30275,29902
62065,58232
54780,44096
3588,46777
56559,7954
11892,55632
27067,31207
60659,18416
22513,64948
14452,64570
46828,47860
62749,1833
42404,51628
41511,58212
6437,30166
39263,58237
57546,46652
51451,3260
44325,54440
10134,29436
8741,62373
40635,62179
20938,30935
17968,20576
38579,32671
46959,30174
55658,56533
53753,45217
29288,32838
42226,19413
2286,57623
9560,43995
60770,57858
53379,11031
3524,48158
8595,41859
41446,36737
63281,50380
43089,24779
47576,22545
2060,54955
44949,49159
49053,56554
38139,24387
13706,17123
57622,24567
59291,45631
44527,49286
52323,34576
20690,64713
54002,35764
30838,62749
58718,44678
15197,46018
65334,54601
11198,51887
45662,10046
35625,64808
63625,46243
54049,34796
17055,8251
56425,53403
3099,46221
36802,7967
63271,8678
47567,18468
61039,1367
46615,16369
30038,33509
7163,5038
61222,26768
1907,26213
9846,31998
40958,16842
53055,53040
56794,40700
58886,21309
9646,63985
44706,15640
48603,46446
42641,38782
35819,4342
7966,36131
32878,8553
35572,23633
55161,7133
24577,23431
3143,8539
12355,60281
53013,54692
48637,10340
12428,14503
61051,20588
53245,659
34579,61701
16704,64014
40900,43940
28102,59212
4746,54079
58780,32319
8322,22904
38992,60008
18306,31061
36754,43155
25613,42321
39402,36134
30592,64345
12410,21148
35584,49078
34837,34558
45104,8226
3575,60413
12840,60739
64894,3704
59709,42136
53808,16919
46597,25319
63207,33883
14280,13442
36040,9707
64648,21806
44413,25681
5601,42734
48323,53804
783,7103
52072,53944
34023,63196
47133,53107
15195,19432
9117,35834
27610,2319
50548,64819
54561,53436
33788,27442
51472,23214
2520,38850
15231,10959
36520,17615
32377,38482
40094,31922
57415,38462
21070,52841
15164,22811
39826,6101
26596,63450
10278,33072
6541,12268
29716,18094
39898,23238
10990,45584
16436,25641
42691,16497
49504,53521
37125,18750
24289,2283
1816,43731
40780,24690
23398,25112
55672,60288
20053,28990
34961,11154
14196,23409
31960,59077
54813,64888
20258,61940
13431,17700
34171,28249
35441,23214
54804,11539
5517,55241
34229,57449
45142,41448
39945,44233
26899,50686
28324,54925
31560,9405
32458,8333
89,10918
29071,25217
20036,30094
22852,21343
54970,35993
36155,50724
23068,56805
23830,19825
62667,43304
37949,7187
51562,48373
12512,64600
53662,14279
27638,64622
64053,5557
25363,11542
49181,60176
42437,14719
7306,10973
38008,56732
61441,37066
51004,61574
11403,43393
62993,34334
48149,33491
22380,63277
37922,40492
31791,61549
2559,29831
50656,10919
47103,40141
15802,329
8816,54122
19766,35091
30166,60784
13257,29574
25876,51255
5166,44113
19375,12546
37500,45223
64680,49517
63216,60497
3890,52457
23210,49118
46417,31478
49758,19977
16566,1207
35646,38918
8899,9923
10066,47968
47788,65512
40023,5898
1933,65365
50368,6822
58931,31064
13751,55848
36425,28829
35771,45045
23278,58875
30607,42410
60434,22997
27082,14042
40759,34210
44226,57915
12123,41433
1435,24805
8209,37822
7500,4310
28306,63142
11336,35721
60868,57751
43841,38175
18046,5341
58508,44642
14543,5560
37563,32752
45691,36608
33100,17922
9904,1355
